gameId,playerId,position,pAtBats,pRuns,pHits,pRBI,pBB,pStrikeouts,pPlateApp,p2B,p3B,pHR,pTB,pHBP,pIBB,pSF
20210704143001,roblvic01,CF,3,0,0,0,0,3,3,0,0,0,0,0,0,0
20210704143001,zimmrya01,PH,1,0,0,0,0,1,1,0,0,0,0,0,0,0
20210704143001,barrtre01,C,4,0,1,0,0,1,4,0,0,0,1,0,0,0
20210704143001,rossjoe01,P,2,0,0,0,0,2,2,0,0,0,0,0,0,0
20210704143001,parrger01,CF,1,0,0,0,0,1,1,0,0,0,0,0,0,0
20210705302301,escoalc01,2B,4,1,3,2,0,0,5,1,0,0,4,0,0,0
20210705302301,turntre01,SS,4,1,2,1,1,1,5,0,0,1,5,0,0,0
20210705302301,sotojua01,RF,4,0,0,1,0,1,5,0,0,0,0,0,0,1
20210705302301,belljos01,1B,5,1,3,2,0,0,5,0,0,1,6,0,0,0
20210705302301,caststa01,3B,5,0,1,0,0,0,5,0,0,0,1,0,0,0
20210705302301,gomeyan01,C,4,1,0,0,1,2,5,0,0,0,0,0,0,0
20210705302301,harrjos01,LF,5,0,0,0,0,0,5,0,0,0,0,0,0,0
20210705302301,roblvic01,CF,4,2,2,0,0,1,4,0,0,0,2,0,0,0
20210705302301,lestjon01,P,2,1,1,1,0,1,2,0,0,0,1,0,0,0
20210705302301,hernyad01,PH,1,0,0,0,0,1,1,0,0,0,0,0,0,0
20210705302301,zimmrya01,PH,1,0,0,0,0,0,1,0,0,0,0,0,0,0
20210705302301,parrger01,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20210706302301,escoalc01,2B,4,0,0,0,1,1,5,0,0,0,0,0,0,0
20210706302301,turntre01,SS,5,0,0,0,0,0,5,0,0,0,0,0,0,0
20210706302301,sotojua01,RF,4,1,2,1,0,1,4,0,0,1,5,0,0,0
20210706302301,belljos01,1B,4,0,0,0,0,1,4,0,0,0,0,0,0,0
20210706302301,caststa01,3B,3,1,2,0,1,0,4,0,0,0,2,0,0,0
20210706302301,gomeyan01,C,3,1,3,0,1,0,4,0,0,0,3,0,0,0
20210706302301,harrjos01,LF,3,1,1,3,1,1,4,0,0,1,4,0,0,0
20210706302301,roblvic01,CF,4,0,0,0,0,1,4,0,0,0,0,0,0,0
20210706302301,fedderi01,P,2,0,0,0,0,1,2,0,0,0,0,0,0,0
20210706302301,hernyad01,PH,0,0,0,0,1,0,1,0,0,0,0,0,0,0
20210706302301,parrger01,PH,1,0,0,0,0,0,1,0,0,0,0,0,0,0
20210707302301,escoalc01,2B-SS,5,2,1,1,0,0,6,0,0,0,1,1,0,0
20210707302301,turntre01,SS,5,2,2,0,0,0,5,0,0,0,2,0,0,0
20210707302301,mcgokyl01,P,1,0,0,0,0,1,1,0,0,0,0,0,0,0
20210707302301,sotojua01,RF,3,3,2,3,2,0,5,0,0,1,5,0,1,0
20210707302301,hernyad01,RF,1,1,0,0,0,0,1,0,0,0,0,0,0,0
20210707302301,belljos01,1B,6,2,3,2,0,0,6,1,0,0,4,0,0,0
20210707302301,caststa01,3B,6,1,2,3,0,0,6,1,0,0,3,0,0,0
20210707302301,gomeyan01,C,6,1,2,1,0,0,6,1,0,0,3,0,0,0
20210707302301,harrjos01,LF-2B,4,2,3,3,1,0,5,1,0,0,4,0,0,0
20210707302301,roblvic01,CF,4,1,1,1,0,1,5,1,0,0,2,1,0,0
20210707302301,corbpat01,P,2,0,0,0,0,1,3,0,0,0,0,0,0,0
20210707302301,parrger01,PH-LF,2,0,1,1,0,0,2,0,0,0,1,0,0,0
20210708302301,escoalc01,2B,5,1,1,0,0,1,5,0,0,0,1,0,0,0
20210708302301,turntre01,SS,5,3,3,3,0,0,5,0,0,0,3,0,0,0
20210708302301,sotojua01,RF,3,2,2,0,2,0,5,0,0,0,2,0,0,0
20210708302301,belljos01,1B,5,1,1,1,0,0,5,1,0,0,2,0,0,0
20210708302301,caststa01,3B,3,1,2,1,0,0,4,1,0,0,3,0,0,1
20210708302301,gomeyan01,C,4,0,1,2,0,2,4,0,0,0,1,0,0,0
20210708302301,harrjos01,LF,4,0,1,1,0,1,4,0,0,0,1,0,0,0
20210708302301,roblvic01,CF,4,0,0,0,0,2,4,0,0,0,0,0,0,0
20210708302301,schemax01,P,2,0,0,0,0,1,2,0,0,0,0,0,0,0
20210708302301,hernyad01,PH,1,0,0,0,0,0,1,0,0,0,0,0,0,0
20210708302301,zimmrya01,PH,1,0,0,0,0,0,1,0,0,0,0,0,0,0
20210709302401,escoalc01,2B,4,0,0,0,0,1,5,0,0,0,0,0,0,0
20210709302401,turntre01,SS,5,0,2,0,0,0,5,0,0,0,2,0,0,0
20210709302401,sotojua01,RF,4,1,1,0,1,2,5,0,0,0,1,0,0,0
20210709302401,belljos01,1B,4,1,0,0,1,2,5,0,0,0,0,0,0,0
20210709302401,caststa01,3B,3,0,2,0,1,0,4,0,0,0,2,0,0,0
20210709302401,gomeyan01,C,1,0,0,0,0,1,1,0,0,0,0,0,0,0
20210709302401,barrtre01,C,3,1,2,2,0,0,3,0,1,0,4,0,0,0
20210709302401,harrjos01,LF,4,0,1,0,0,1,4,0,0,0,1,0,0,0
20210709302401,parrger01,CF,3,0,1,1,1,0,4,1,0,0,2,0,0,0
20210709302401,espipao01,P,2,0,1,0,0,0,2,0,0,0,1,0,0,0
20210709302401,hernyad01,PH,1,0,1,0,0,0,1,0,0,0,1,0,0,0
20210709302401,zimmrya01,PH,1,0,0,0,0,1,1,0,0,0,0,0,0,0
20210710302401,escoalc01,2B,5,1,2,2,0,1,5,1,1,0,5,0,0,0
20210710302401,turntre01,SS,4,0,1,0,1,0,5,0,0,0,1,0,0,0
20210710302401,sotojua01,RF,4,0,0,0,0,2,4,0,0,0,0,0,0,0
20210710302401,belljos01,1B,4,0,1,0,0,1,4,0,0,0,1,0,0,0
20210710302401,caststa01,3B,3,0,1,0,0,0,3,0,0,0,1,0,0,0
20210710302401,rodrjef01,P,1,0,0,0,0,0,1,0,0,0,0,0,0,0
20210710302401,parrger01,LF,4,1,1,0,0,1,4,0,0,0,1,0,0,0
20210710302401,barrtre01,C,2,1,0,0,0,1,3,0,0,0,0,1,0,0
20210710302401,reetjak01,PH,1,1,1,0,0,0,1,1,0,0,2,0,0,0
20210710302401,roblvic01,CF,3,0,1,0,0,1,4,0,0,0,1,1,0,0
20210710302401,lestjon01,P,1,0,0,0,0,0,1,0,0,0,0,0,0,0
20210710302401,harpryn01,P,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20210710302401,harrjos01,3B,2,0,0,1,0,1,2,0,0,0,0,0,0,0
20210711302401,escoalc01,2B,4,0,0,0,0,1,4,0,0,0,0,0,0,0
20210711302401,turntre01,SS,4,0,0,0,0,3,4,0,0,0,0,0,0,0
20210711302401,sotojua01,RF,2,1,1,0,2,1,4,0,0,0,1,0,0,0
20210711302401,belljos01,1B,3,0,1,0,1,1,4,0,0,0,1,0,0,0
20210711302401,caststa01,3B,4,0,3,0,0,0,4,1,0,0,4,0,0,0
20210711302401,harrjos01,LF,4,0,0,0,0,2,4,0,0,0,0,0,0,0
20210711302401,barrtre01,C,2,0,0,0,0,2,2,0,0,0,0,0,0,0
20210711302401,zimmrya01,PH,1,0,0,0,0,0,1,0,0,0,0,0,0,0
20210711302401,roblvic01,CF,3,0,0,0,0,1,3,0,0,0,0,0,0,0
20210711302401,fedderi01,P,1,0,0,0,0,1,1,0,0,0,0,0,0,0
20210711302401,hernyad01,PH,1,0,0,0,0,0,1,0,0,0,0,0,0,0
20210711302401,reetjak01,C,1,0,0,0,0,0,1,0,0,0,0,0,0,0
20210716233001,escoalc01,2B-SS,5,1,1,0,0,0,5,0,0,0,1,0,0,0
20210716233001,turntre01,SS,2,1,1,0,1,0,3,0,0,0,1,0,0,0
20210716233001,zimmrya01,PH,1,0,0,0,0,0,1,0,0,0,0,0,0,0
20210716233001,barrtre01,PH,1,0,0,0,0,1,1,0,0,0,0,0,0,0
20210716233001,sotojua01,RF,5,2,4,4,0,0,5,0,0,0,4,0,0,0
20210716233001,belljos01,1B,5,0,1,0,0,0,5,0,0,0,1,0,0,0
20210716233001,harrjos01,LF-2B,4,2,1,0,1,0,5,0,1,0,3,0,0,0
20210716233001,mercjor01,3B,3,1,2,1,1,0,4,1,0,0,3,0,0,0
20210716233001,riveren01,C,4,0,1,0,0,2,4,0,0,0,1,0,0,0
20210716233001,roblvic01,CF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20210716233001,parrger01,CF,4,1,1,3,0,2,4,0,0,1,4,0,0,0
20210716233001,espipao01,P,1,0,0,0,0,0,1,0,0,0,0,0,0,0
20210716233001,hernyad01,PH-LF,2,0,0,0,1,0,3,0,0,0,0,0,0,0
20210717233001,escoalc01,2B,5,0,2,0,0,0,5,0,0,0,2,0,0,0
20210717233001,turntre01,SS,4,2,1,0,1,1,5,0,0,0,1,0,0,0
20210717233001,sotojua01,RF,4,1,0,0,1,3,5,0,0,0,0,0,0,0
20210717233001,zimmrya01,1B,4,1,1,3,1,1,5,0,0,1,4,0,0,0
20210717233001,harrjos01,LF,4,0,3,1,0,0,4,1,0,0,4,0,0,0
20210717233001,mercjor01,3B,3,0,0,0,1,1,4,0,0,0,0,0,0,0
20210717233001,riveren01,C,4,0,1,0,0,1,4,0,0,0,1,0,0,0
20210717233001,roblvic01,CF,3,0,0,0,0,2,4,0,0,0,0,1,0,0
20210717233001,corbpat01,P,1,0,0,0,0,1,2,0,0,0,0,0,0,0
20210717233001,hernyad01,PH,1,0,1,0,0,0,1,0,0,0,1,0,0,0
20210717233001,belljos01,PH,1,0,1,0,0,0,1,0,0,0,1,0,0,0
20210718233001,escoalc01,2B,5,1,2,2,1,0,6,0,0,1,5,0,0,0
20210718233001,turntre01,SS,4,2,1,0,0,1,5,1,0,0,2,1,0,0
20210718233001,sotojua01,RF,4,2,3,2,1,0,5,1,0,1,7,0,0,0
20210718233001,belljos01,1B,5,0,2,1,0,1,5,0,0,0,2,0,0,0
20210718233001,harrjos01,3B-LF-3B,5,1,3,1,0,0,5,0,0,0,3,0,0,0
20210718233001,stevand01,CF,2,1,1,1,0,1,3,0,0,0,1,1,0,0
20210718233001,mercjor01,PH-3B,2,0,0,0,0,1,2,0,0,0,0,0,0,0
20210718233001,parrger01,LF-CF-LF,4,0,1,0,0,1,5,0,0,0,1,1,0,0
20210718233001,barrtre01,C,4,1,2,1,1,1,5,0,0,0,2,0,1,0
20210718233001,schemax01,P,3,0,0,0,0,1,3,0,0,0,0,0,0,0
20210718233001,hernyad01,PH,1,0,0,0,0,1,1,0,0,0,0,0,0,0
20210718233001,roblvic01,CF,0,0,0,0,0,0,1,0,0,0,0,1,0,0
20210719153001,escoalc01,2B-SS,3,3,2,0,1,0,5,0,0,0,2,1,0,0
20210719153001,turntre01,SS,4,2,2,4,0,1,4,0,1,1,7,0,0,0
20210719153001,mercjor01,PH-3B,1,1,1,2,0,0,1,0,0,0,1,0,0,0
20210719153001,sotojua01,RF,4,3,3,5,1,0,5,1,0,0,4,0,0,0
20210719153001,belljos01,1B,5,1,1,1,0,2,5,0,0,1,4,0,0,0
20210719153001,harrjos01,3B-2B,5,1,1,1,0,0,5,1,0,0,2,0,0,0
20210719153001,stevand01,CF,5,0,0,0,0,1,5,0,0,0,0,0,0,0
20210719153001,parrger01,LF,5,2,3,1,0,0,5,1,0,0,4,0,0,0
20210719153001,barrtre01,C,5,2,2,1,0,1,5,0,0,1,5,0,0,0
20210719153001,lestjon01,P,3,2,2,2,0,1,3,0,0,1,5,0,0,0
20210719153001,hernyad01,PH-RF,1,1,1,1,0,0,1,0,0,0,1,0,0,0
20210720153001,escoalc01,2B,3,0,0,0,0,0,4,0,0,0,0,1,0,0
20210720153001,parrger01,PR-LF,1,1,1,0,0,0,1,0,0,0,1,0,0,0
20210720153001,turntre01,SS,5,1,2,1,0,1,5,0,0,0,2,0,0,0
20210720153001,sotojua01,RF,3,0,1,1,2,0,5,0,0,0,1,0,0,0
20210720153001,zimmrya01,1B,4,0,1,1,0,1,4,1,0,0,2,0,0,0
20210720153001,harrjos01,LF-2B,4,1,1,0,0,0,4,1,0,0,2,0,0,0
20210720153001,mercjor01,3B,3,0,0,0,1,0,4,0,0,0,0,0,0,0
20210720153001,barrtre01,C,4,1,2,0,0,1,4,0,0,0,2,0,0,0
20210720153001,roblvic01,CF,3,0,1,1,1,0,4,0,0,0,1,0,1,0
20210720153001,espipao01,P,2,0,0,0,0,2,2,0,0,0,0,0,0,0
20210720153001,hernyad01,PH,1,1,1,1,0,0,1,0,0,0,1,0,0,0
20210720153001,belljos01,PH,1,1,1,1,0,0,1,0,0,1,4,0,0,0
20210721153001,escoalc01,2B,4,0,1,0,0,1,5,0,0,0,1,1,0,0
20210721153001,turntre01,SS,4,0,1,0,0,0,4,0,0,0,1,0,0,0
20210721153001,sotojua01,RF,3,0,1,0,1,0,4,0,0,0,1,0,0,0
20210721153001,belljos01,1B,4,0,0,0,0,1,4,0,0,0,0,0,0,0
20210721153001,harrjos01,3B,3,1,1,0,1,0,4,0,0,0,1,0,0,0
20210721153001,parrger01,LF,4,0,0,0,0,1,4,0,0,0,0,0,0,0
20210721153001,stevand01,CF,3,0,1,1,1,1,4,1,0,0,2,0,0,0
20210721153001,barrtre01,C,4,0,1,0,0,0,4,0,0,0,1,0,0,0
20210721153001,fedderi01,P,2,0,0,0,0,1,2,0,0,0,0,0,0,0
20210721153001,hernyad01,PH,1,0,0,0,0,0,1,0,0,0,0,0,0,0
20210721153001,zimmrya01,PH,1,0,0,0,0,0,1,0,0,0,0,0,0,0
20210723300301,escoalc01,2B,4,0,0,0,0,1,4,0,0,0,0,0,0,0
20210723300301,turntre01,SS,4,0,0,0,0,1,4,0,0,0,0,0,0,0
20210723300301,sotojua01,RF,3,0,0,0,1,0,4,0,0,0,0,0,0,0
20210723300301,belljos01,1B,4,1,1,1,0,2,4,0,0,1,4,0,0,0
20210723300301,zimmrya01,DH,3,0,0,0,1,3,4,0,0,0,0,0,0,0
20210723300301,harrjos01,3B,4,0,1,0,0,1,4,0,0,0,1,0,0,0
20210723300301,parrger01,LF,4,0,2,0,0,1,4,0,0,0,2,0,0,0
20210723300301,barrtre01,C,4,0,0,0,0,1,4,0,0,0,0,0,0,0
20210723300301,stevand01,CF,2,0,1,0,1,1,3,1,0,0,2,0,0,0
20210724300301,escoalc01,2B,4,0,0,0,0,1,4,0,0,0,0,0,0,0
20210724300301,turntre01,SS,4,0,2,2,0,0,4,1,0,0,3,0,0,0
20210724300301,sotojua01,RF,4,1,1,1,0,0,4,0,0,1,4,0,0,0
20210724300301,belljos01,1B,4,0,0,0,0,1,4,0,0,0,0,0,0,0
20210724300301,zimmrya01,DH,4,0,0,0,0,2,4,0,0,0,0,0,0,0
20210724300301,harrjos01,3B-LF,4,1,2,0,0,0,4,1,0,0,3,0,0,0
20210724300301,parrger01,LF,2,0,0,0,0,0,2,0,0,0,0,0,0,0
20210724300301,kiebcar01,PH-3B,1,1,0,0,0,1,2,0,0,0,0,1,0,0
20210724300301,barrtre01,C,2,0,0,0,0,0,3,0,0,0,0,1,0,0
20210724300301,stevand01,CF,2,0,0,0,0,2,2,0,0,0,0,0,0,0
20210724300301,roblvic01,PH-CF,1,0,0,0,0,1,1,0,0,0,0,0,0,0
20210725300301,escoalc01,2B,3,2,2,0,0,0,5,1,0,0,3,0,0,0
20210725300301,turntre01,SS,5,1,2,0,0,2,5,0,0,0,2,0,0,0
20210725300301,sotojua01,RF,3,0,0,0,2,1,5,0,0,0,0,0,0,0
20210725300301,belljos01,1B,5,0,2,0,0,1,5,0,0,0,2,0,0,0
20210725300301,zimmrya01,DH,4,1,1,4,0,1,4,0,0,1,4,0,0,0
20210725300301,harrjos01,LF,2,0,0,0,1,0,4,0,0,0,0,1,0,0
20210725300301,kiebcar01,3B,3,0,0,0,1,0,4,0,0,0,0,0,0,0
20210725300301,riveren01,C,3,0,0,0,0,1,3,0,0,0,0,0,0,0
20210725300301,hernyad01,PH,1,0,0,0,0,0,1,0,0,0,0,0,0,0
20210725300301,barrtre01,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20210725300301,roblvic01,CF,4,0,0,0,0,0,4,0,0,0,0,0,0,0
20210726302101,escoalc01,2B,5,2,2,0,0,1,5,0,0,0,2,0,0,0
20210726302101,turntre01,SS,5,0,2,0,0,0,5,0,0,0,2,0,0,0
20210726302101,sotojua01,RF,3,0,0,0,2,2,5,0,0,0,0,0,0,0
20210726302101,belljos01,1B,4,1,1,2,1,0,5,0,1,0,3,0,1,0
20210726302101,harrjos01,3B,4,1,1,1,1,0,5,0,1,0,3,0,0,0
20210726302101,parrger01,LF,5,1,1,1,0,2,5,0,0,0,1,0,0,0
20210726302101,barrtre01,C,3,0,2,0,1,1,4,0,0,0,2,0,0,0
20210726302101,roblvic01,CF,3,0,1,1,1,1,4,0,0,0,1,0,0,0
20210726302101,rossjoe01,P,2,0,0,0,0,0,2,0,0,0,0,0,0,0
20210726302101,zimmrya01,PH,1,0,0,0,0,0,1,0,0,0,0,0,0,0
20210726302101,stevand01,PH,1,0,0,0,0,0,1,0,0,0,0,0,0,0
20210727302101,escoalc01,2B-SS,3,0,0,0,0,1,4,0,0,0,0,1,0,0
20210727302101,turntre01,SS,1,1,1,0,0,0,1,0,0,0,1,0,0,0
20210727302101,parrger01,LF,3,1,1,0,0,1,3,0,0,0,1,0,0,0
20210727302101,sotojua01,RF,4,2,2,3,0,1,4,0,0,1,5,0,0,0
20210727302101,belljos01,1B,3,1,1,3,1,1,4,0,0,1,4,0,0,0
20210727302101,harrjos01,LF-2B,4,0,2,0,0,0,4,1,0,0,3,0,0,0
20210727302101,kiebcar01,3B,4,0,0,0,0,1,4,0,0,0,0,0,0,0
20210727302101,barrtre01,C,4,0,1,0,0,0,4,0,0,0,1,0,0,0
20210727302101,roblvic01,CF,3,1,0,0,1,2,4,0,0,0,0,0,0,0
20210727302101,stevand01,PH-CF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20210727302101,fedderi01,P,2,0,0,0,0,0,2,0,0,0,0,0,0,0
20210727302101,claysam01,P,1,0,0,0,0,0,1,0,0,0,0,0,0,0
20210727302101,zimmrya01,PH,1,0,0,0,0,1,1,0,0,0,0,0,0,0
20210729302101,escoalc01,SS,4,0,1,0,0,0,4,0,0,0,1,0,0,0
20210729302101,sotojua01,RF,1,0,1,0,2,0,3,0,0,0,1,0,0,0
20210729302101,belljos01,1B,3,0,0,0,0,0,3,0,0,0,0,0,0,0
20210729302101,harrjos01,3B,3,1,2,0,0,0,3,0,0,0,2,0,0,0
20210729302101,garclui01,2B,3,0,0,0,0,0,3,0,0,0,0,0,0,0
20210729302101,parrger01,LF,2,1,1,1,0,0,3,1,0,0,2,0,0,1
20210729302101,gomeyan01,C,3,1,2,2,0,0,3,0,0,1,5,0,0,0
20210729302101,stevand01,CF,3,0,0,0,0,3,3,0,0,0,0,0,0,0
20210729302101,schemax01,P,2,0,0,0,0,2,2,0,0,0,0,0,0,0
20210729302101,zimmrya01,PH,1,0,0,0,0,0,1,0,0,0,0,0,0,0
20210729302102,escoalc01,SS,5,1,1,0,0,0,5,1,0,0,2,0,0,0
20210729302102,sotojua01,RF,5,2,3,0,0,0,5,0,0,0,3,0,0,0
20210729302102,zimmrya01,1B,3,2,2,1,2,1,5,0,0,0,2,0,0,0
20210729302102,harrjos01,2B-3B,5,1,3,2,0,1,5,1,0,1,7,0,0,0
20210729302102,hernyad01,LF,3,1,2,2,1,1,4,1,0,0,3,0,1,0
20210729302102,parrger01,LF,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20210729302102,barrtre01,C,3,0,1,1,2,1,5,1,0,0,2,0,1,0
20210729302102,kiebcar01,3B,3,1,1,0,0,2,3,0,0,0,1,0,0,0
20210729302102,belljos01,PH,1,0,0,0,0,0,1,0,0,0,0,0,0,0
20210729302102,gomeyan01,PH,1,0,0,0,0,1,1,0,0,0,0,0,0,0
20210729302102,stevand01,CF,4,0,1,0,1,1,5,0,0,0,1,0,1,0
20210729302102,corbpat01,P,3,0,0,0,0,1,3,0,0,0,0,0,0,0
20210729302102,garclui01,2B,1,0,0,0,0,0,1,0,0,0,0,0,0,0
20210730063001,stevand01,CF,4,1,1,0,0,1,4,1,0,0,2,0,0,0
20210730063001,escoalc01,SS,4,0,1,0,0,0,4,0,0,0,1,0,0,0
20210730063001,sotojua01,RF,4,0,1,0,0,1,4,0,0,0,1,0,0,0
20210730063001,belljos01,1B,3,1,1,1,1,1,4,0,0,1,4,0,0,0
20210730063001,garclui01,2B,4,1,1,1,0,1,4,0,0,1,4,0,0,0
20210730063001,barrtre01,C,4,0,2,0,0,0,4,0,0,0,2,0,0,0
20210730063001,parrger01,LF,4,0,0,0,0,1,4,0,0,0,0,0,0,0
20210730063001,kiebcar01,3B,3,1,2,0,1,1,4,0,0,0,2,0,0,0
20210730063001,espipao01,P,1,0,0,0,0,1,2,0,0,0,0,0,0,0
20210730063001,hernyad01,PH,1,0,1,1,0,0,1,1,0,0,2,0,0,0
20210731063001,roblvic01,CF,4,0,1,0,1,1,5,0,0,0,1,0,0,0
20210731063001,sotojua01,RF,4,2,1,0,1,0,5,1,0,0,2,0,0,0
20210731063001,zimmrya01,1B,3,0,0,0,1,1,4,0,0,0,0,0,0,0
20210731063001,hernyad01,LF,3,0,1,1,0,1,3,1,0,0,2,0,0,0
20210731063001,belljos01,PH,1,1,1,1,0,0,1,0,0,0,1,0,0,0
20210731063001,garclui01,SS,4,0,1,0,0,0,4,0,0,0,1,0,0,0
20210731063001,barrtre01,C,3,0,0,0,0,0,4,0,0,0,0,1,0,0
20210731063001,kiebcar01,3B,3,0,0,1,0,0,4,0,0,0,0,0,0,1
20210731063001,sancadr01,2B,4,0,1,0,0,0,4,0,0,0,1,0,0,0
20210731063001,rossjoe01,P,1,0,1,0,0,0,1,0,0,0,1,0,0,0
20210731063001,stevand01,PH-LF,3,0,0,0,0,0,3,0,0,0,0,0,0,0
20210801063001,roblvic01,CF,3,0,0,0,1,0,5,0,0,0,0,0,0,0
20210801063001,sotojua01,RF,2,1,0,0,3,1,5,0,0,0,0,0,0,0
20210801063001,belljos01,1B,5,1,2,2,0,0,5,0,0,0,2,0,0,0
20210801063001,hernyad01,LF,5,2,4,3,0,0,5,0,0,0,4,0,0,0
20210801063001,garclui01,SS,3,0,0,0,1,1,4,0,0,0,0,0,0,0
20210801063001,kiebcar01,3B,3,0,1,0,1,1,4,0,0,0,1,0,0,0
20210801063001,sancadr01,2B,3,0,1,0,1,1,4,0,0,0,1,0,0,0
20210801063001,riveren01,C,3,2,1,0,0,1,4,0,0,0,1,1,0,0
20210801063001,fedderi01,P,0,0,0,0,0,0,2,0,0,0,0,0,0,0
20210801063001,stevand01,PH,1,0,0,0,0,1,1,0,0,0,0,0,0,0
20210801063001,parrger01,PH,1,0,1,0,0,0,1,0,0,0,1,0,0,0
20210802213001,roblvic01,CF,3,0,0,0,0,0,4,0,0,0,0,1,0,0
20210802213001,sancadr01,2B,4,0,0,0,0,1,4,0,0,0,0,0,0,0
20210802213001,sotojua01,RF,3,0,1,0,1,2,4,0,0,0,1,0,1,0
20210802213001,belljos01,1B,3,0,0,0,1,1,4,0,0,0,0,0,0,0
20210802213001,hernyad01,LF,3,1,1,0,1,1,4,0,0,0,1,0,0,0
20210802213001,kiebcar01,3B,4,2,2,2,0,0,4,0,0,1,5,0,0,0
20210802213001,garclui01,SS,4,1,0,0,0,0,4,0,0,0,0,0,0,0
20210802213001,barrtre01,C,3,0,0,0,1,1,4,0,0,0,0,0,0,0
20210802213001,grayjos01,P,1,0,0,0,0,0,1,0,0,0,0,0,0,0
20210802213001,stevand01,PH,1,1,1,1,0,0,1,0,0,1,4,0,0,0
20210802213001,zimmrya01,PH,1,0,1,2,0,0,1,0,0,0,1,0,0,0
20210802213001,parrger01,PH,1,0,0,0,0,1,1,0,0,0,0,0,0,0
20210803213001,stevand01,CF,4,0,0,0,0,2,4,0,0,0,0,0,0,0
20210803213001,adamril01,PH,1,0,0,0,0,1,1,0,0,0,0,0,0,0
20210803213001,sancadr01,2B,4,1,2,0,0,0,4,0,0,0,2,0,0,0
20210803213001,sotojua01,RF,4,0,1,0,0,0,4,0,0,0,1,0,0,0
20210803213001,belljos01,1B,4,1,1,2,0,1,4,0,0,1,4,0,0,0
20210803213001,hernyad01,LF,3,1,2,0,1,0,4,0,0,0,2,0,0,0
20210803213001,kiebcar01,3B,3,1,1,0,1,0,4,0,0,0,1,0,0,0
20210803213001,garclui01,SS,4,0,0,0,0,2,4,0,0,0,0,0,0,0
20210803213001,barrtre01,C,4,0,0,1,0,1,4,0,0,0,0,0,0,0
20210803213001,corbpat01,P,2,0,0,0,0,1,2,0,0,0,0,0,0,0
20210803213001,parrger01,PH,1,0,1,1,0,0,1,0,0,0,1,0,0,0
20210803213001,zimmrya01,PH,1,0,0,0,0,0,1,0,0,0,0,0,0,0
20210804213001,roblvic01,CF,3,1,1,1,1,1,4,0,0,1,4,0,0,0
20210804213001,escoalc01,SS,3,0,0,0,1,0,4,0,0,0,0,0,0,0
20210804213001,sotojua01,RF,4,0,0,0,0,1,4,0,0,0,0,0,0,0
20210804213001,belljos01,1B,4,0,0,0,0,0,4,0,0,0,0,0,0,0
20210804213001,hernyad01,LF,4,1,1,0,0,0,4,0,0,0,1,0,0,0
20210804213001,adamril01,C,4,0,0,0,0,0,4,0,0,0,0,0,0,0
20210804213001,garclui01,2B,4,2,2,2,0,0,4,0,0,0,2,0,0,0
20210804213001,kiebcar01,3B,4,1,2,2,0,2,4,0,0,1,5,0,0,0
20210804213001,espipao01,P,1,0,0,0,0,0,1,0,0,0,0,0,0,0
20210804213001,stevand01,PH,1,0,1,0,0,0,1,0,0,0,1,0,0,0
20210804213001,parrger01,PH,1,0,0,0,0,1,1,0,0,0,0,0,0,0
20210804213001,zimmrya01,PH,1,0,0,0,0,0,1,0,0,0,0,0,0,0
20210805213001,roblvic01,CF,5,0,0,0,0,1,5,0,0,0,0,0,0,0
20210805213001,escoalc01,SS,5,1,1,0,0,2,5,0,0,0,1,0,0,0
20210805213001,sotojua01,RF,3,3,2,0,2,1,5,1,0,0,3,0,0,0
20210805213001,belljos01,1B,5,2,3,3,0,0,5,0,0,1,6,0,0,0
20210805213001,hernyad01,LF,5,0,1,0,0,1,5,0,0,0,1,0,0,0
20210805213001,kiebcar01,3B,4,0,2,1,1,0,5,1,0,0,3,0,0,0
20210805213001,garclui01,2B,3,0,1,0,1,1,4,0,0,0,1,0,0,0
20210805213001,barrtre01,C,3,0,0,1,0,0,4,0,0,0,0,1,0,0
20210805213001,rossjoe01,P,2,0,0,0,0,1,3,0,0,0,0,1,0,0
20210805213001,parrger01,PH,1,0,0,0,0,0,1,0,0,0,0,0,0,0
20210806300201,roblvic01,CF,4,0,0,0,0,2,4,0,0,0,0,0,0,0
20210806300201,escoalc01,SS,4,1,1,0,0,1,4,1,0,0,2,0,0,0
20210806300201,hernyad01,LF,4,1,2,0,0,1,4,0,0,0,2,0,0,0
20210806300201,belljos01,1B,2,0,0,0,2,1,4,0,0,0,0,0,0,0
20210806300201,kiebcar01,3B,4,0,1,1,0,1,4,0,0,0,1,0,0,0
20210806300201,garclui01,2B,4,0,1,1,0,1,4,1,0,0,2,0,0,0
20210806300201,barrtre01,C,3,1,0,0,1,3,4,0,0,0,0,0,0,0
20210806300201,parrger01,RF,2,1,0,0,0,1,3,0,0,0,0,1,0,0
20210806300201,fedderi01,P,1,0,0,1,0,0,2,0,0,0,0,0,0,1
20210806300201,sancadr01,PH,1,0,0,0,0,0,1,0,0,0,0,0,0,0
20210807300201,stevand01,CF,4,0,0,0,0,1,4,0,0,0,0,0,0,0
